"","WTBAS.1","WTBAS.2","WTBAS.3","KOBAS.1","KOBAS.2","KOBAS.3","WTVEN.1","WTVEN.2","WTVEN.3","KOVEN.1","KOVEN.2","KOVEN.3"
"Id1",8.05849271858953,8.50132419022741,8.38276369334473,8.40226998685569,8.4970573613413,8.75590274126509,6.9899428356924,7.22140007166198,7.37053270046054,7.70764908382797,7.841444232391,7.70755771436632
"Ier2",7.3175743925628,7.26416430137285,7.27565331724515,7.5007766187243,7.4926681664348,7.32617480548304,7.84106110757975,7.26441602518943,7.65653310162545,9.34566184217454,8.58465064130777,9.231451889314
"Ier3",9.73454827221654,9.92908521396529,9.85828288066827,9.85731111312012,10.3935160327175,9.94441080676899,10.6735512253071,10.0401794861805,10.1795438538699,11.0153385714297,11.1461641905027,11.2286927254586
"Ier5",7.02703146993741,6.94571483121817,7.21900878995507,7.16386324117814,7.1433872910798,7.05983054313116,7.7588135964877,7.36327172540219,7.62608143059571,8.70281137008323,8.7889484572313,8.74208222401437
"Ccn1",10.2122219970017,10.7330097691432,11.0251868426961,10.1568168619708,10.3518481959195,9.86298381108225,11.2956386541197,10.4198874446829,10.8171165671373,11.6533070290739,11.5142557990683,11.7616095153615
"Igh-VJ558",9.12016943583015,7.75796275221215,7.48805783414187,7.64573528335915,6.91697131086968,5.86963138620553,6.86198078464322,7.00448972788312,7.2049059669271,5.7802301971623,7.0957448415315,6.50135107383523
"Jchain",6.07817969456042,5.52764931863666,6.46465473261033,8.23828999144957,5.3482805670012,6.54257099108241,5.41582263491748,6.23667213174472,5.90345446178193,5.12666252518794,5.69741902896889,5.62706739930768
"Il1b",8.78917583476187,8.75537012250349,8.30552252522958,8.91887580704175,9.50605231379384,8.21500031475652,9.37048968890912,8.29515310507834,8.29908710285081,9.65607303805499,10.1230906058754,9.9876043111628
"Il1r2",5.22352178898833,4.70182620477147,5.24427044287061,6.23472661543023,5.92539380116847,4.86233494979819,6.48449071325744,6.49017723535561,6.86841538135196,8.12905105086184,8.24461698897172,7.83536073858737
"Il6",3.75843071690225,4.29662721013238,4.16913466616122,3.68143362809244,3.90813361063668,3.92017971199222,5.32059340040051,4.60353455484938,5.1669598829572,5.40580318675527,5.72524343502161,6.89078770418318
"Itgb6",7.64322894647481,7.66455584729241,7.37146998596085,7.18721741744327,7.2382263997053,7.09962331807468,7.86918487215884,8.21342182687769,8.59572472957232,8.21758171816265,8.1897617694827,8.29385322755289
"Jun",9.95111688856116,10.2594165169188,10.1910288325775,9.87092010630486,10.1438609729858,9.69827625255501,10.5499023367834,10.3679447828031,10.3614194766342,11.8095367151386,11.0434080320723,11.5655926021571
"Junb",8.09657601792412,8.1014197884452,8.48589777876596,8.04218913960288,8.76146249962998,8.07778652527206,9.49723052376007,8.44561239471998,8.65762828981112,10.2122137848216,10.2067101307208,10.5921142884253
"Jund",9.00941092335585,9.02310552090521,9.43007142544828,9.20552068630331,9.35126913127139,9.08509392106413,9.94524512588102,9.59010000791748,9.65186618582248,10.5703671025106,10.3844122898721,10.4299930213114
"Klf2",8.73171202485697,9.20199795886105,9.41378889804586,8.87692107653982,8.25665939212649,8.5346542097314,7.56903223975804,7.52887368633532,7.6487861014158,7.51972922050615,7.57462997770991,7.49865738943512
"Krt18",8.080309058888,8.01616634201486,8.36595193081554,9.28924542514555,8.52993068400919,8.52055917128488,9.56774748143689,9.13939726259652,9.36991875321192,10.1640801567925,10.3055775931214,10.1615371655232
"Krt8",8.58012971123037,8.63721047993512,8.94358934591113,9.69628797463835,8.96148077862578,9.06981159524392,10.2343581550733,9.79655588234599,10.1406099584965,10.5967758822065,10.6097808440992,10.5451497582971
"Lif",5.66641096213047,5.65449200093326,5.69303627686979,5.52758614231117,5.74155731723713,5.88821724907942,6.42503617137317,5.82048907678745,5.91850184466026,6.87914800038721,6.96807647334789,7.19641532891024
"Lox",8.68161225695552,8.14890952448671,8.48888921407388,8.08081874537256,8.60792230894832,8.44074729795154,9.71558605101472,9.45124146067456,9.42098345222952,9.36777784564865,9.78967811342028,9.64343875869676
"Lrrn3",6.90466546440259,6.59906225273391,6.63530131171935,7.09597867712219,6.32620454691827,6.91493548360152,5.65323274230759,5.68861569606706,5.61009381412935,5.51237030791344,5.57216947090557,5.72443365424657
"Ltf",5.63118293500951,5.36232973312868,7.77326917516484,7.53447219080478,5.59016756686018,5.74988847057474,9.1091349829798,8.05326806875409,7.57449352764745,5.83111606931021,5.70122613580323,6.17017909103467
"Muc13",4.86124966279598,4.8459219453474,4.75594798672493,4.71855001705703,4.82906056594699,5.12529118698855,6.76851130391932,6.25437263027881,6.11930030882461,5.43398500530076,5.88863953029618,6.07239620163708
"Cd180",7.90986070999099,7.67961209874579,7.0636479311303,6.2895407302723,6.75732701621352,6.38197444896253,6.90274823524471,7.33066185098298,6.7039807468013,5.70673951422699,5.69454237309298,5.00181694268514
"Ncr1",7.08294182067488,8.08361601906956,7.13741497953031,6.05163301398539,5.50351978082495,5.66422757042909,6.17059597347478,6.63019781997537,6.462387317745,4.91203693838262,5.01526279908945,5.1266378938753
"Smad6",9.15108103845039,9.3784698135303,9.19137112509308,8.87422025055107,8.85821464043521,9.15501168644717,7.90657946250884,8.03511213273635,7.91628473354772,8.08074112183711,8.32138680722188,8.35297770231149
"Maff",5.96121472543563,5.96035932664654,6.41578289697527,6.48076097944916,6.81984188824344,6.79110182157588,7.78811256511793,7.18905551890951,7.64532284394325,8.26552601891392,8.19954279208806,8.25635910060393
"Mafk",7.81050130812985,7.89438755897996,8.25255573937325,8.12288197400184,8.23763867097745,8.04483749454079,8.51735016479845,8.24686666428153,8.6867308681339,9.15277481067402,9.48318724761403,9.51139378556583
"Meox2",7.97266992160656,8.09083719931382,8.06429854488192,7.6735536514761,7.42077883464598,7.48071252314922,6.44888103268381,6.69511920075617,6.37407132056437,6.26890193345909,6.04194662707538,6.02891729896983
"Mest",7.03062293026233,6.92407368896555,6.87721625038155,6.2982273167399,6.20492175021941,6.28067372170544,7.24486363707325,7.00229086941296,7.29044775181738,7.15048026497369,7.43198433027247,7.44747124056458
"Mmp8",6.75538383235911,5.90762028608533,5.4023639535231,6.41064758390091,6.66355225360995,5.89043634699862,7.38152570240565,6.99681122003203,7.01989771696626,8.69512276891388,8.79744457922695,8.42207626273643
"Gbp4",8.1836928908066,8.17100045170096,7.41125577661569,7.64468296972793,6.44633394551118,6.85148302480789,6.47171379416766,7.09827289216946,7.4014225790501,4.42595037704687,6.16087129813335,5.74587867493523
"Clec4d",6.20833154130163,6.09817375840144,5.60453680530286,6.54693583081369,6.82841327935917,6.14225736609108,7.03798654680128,6.83221221009712,6.92184510278513,8.30475957971414,8.61256139908632,8.53186961100088
"Mt1",9.21279430884145,9.19853820872731,9.28457304245724,10.1119474123413,9.71542413489696,9.74647461078367,10.7597349936836,10.6314375175296,10.9237091215414,11.1167924733723,11.1990602260564,11.1889775558642
"Mt2",9.45145614096403,9.04397291601705,9.56942607314928,10.5386074945411,9.91385382668313,9.75387448218218,11.8274929757387,11.7060148242517,12.1676223081048,12.1743089308807,12.2836622800728,12.2322520715854
"Mthfd2",5.32988936903694,5.21097635366697,5.11192378904942,4.77975657907218,4.58088218260351,4.83150522574652,6.4528345337184,6.46221465413906,7.24166507760633,6.65784627218047,7.01907440096273,6.68397395026704
"Mug1",4.4332526828256,8.09873305639901,4.81518638430551,3.63682250825787,3.60032845612181,3.38837205890141,4.97746510819864,3.65727442958801,3.34300098434952,3.55120801915419,3.43868405895791,3.45352150088556
"Mup3",4.91590592321125,8.66953865089615,6.94173324531522,3.64368321211374,3.6647905440916,3.75451245854684,5.30079925154817,3.89974322074018,3.64830116292154,3.72646858483392,3.52744308056887,3.54149228700771
"Myb",8.10538764164807,7.57387328001895,8.16706374363346,8.39489271572931,7.81938553078647,7.94810033351396,7.62052162929305,7.66132626720712,7.34565088862883,6.80506369178465,6.75558393078136,6.89006282940412
"Myc",6.7497225240026,6.88747643953381,7.14462708218562,6.91590498673989,6.53421353511533,6.6296862827764,8.66004366010228,7.92032437647643,8.31556809277294,9.05564371933779,9.38899077346282,9.35191093603083
"Ppp1r15a",7.38139303323926,7.61458254282999,7.39210160762978,7.47701256635585,7.28594965238239,7.18991838705961,8.1411964599442,7.5386572705621,7.78309090437197,8.58101688663558,8.81913343439035,8.86616699423566
"Gadd45b",9.57615896807852,9.34303560267377,9.44249205824072,9.09894640817219,9.5131274920876,9.37404552864343,9.95376587074887,9.86258042286461,10.2586211980926,10.2628109599373,10.410850023976,10.5572682076664
"Myh9",6.66118145163795,7.07819212121689,6.91513471367979,5.87025272205113,6.63074863299736,5.93197005553688,7.59861679064426,7.31247747252986,7.40146748754523,7.01963833427881,7.48993880027364,7.15147591897741
"Nfil3",6.84412573406721,6.98496626806278,7.08186639879649,6.91468681748732,6.63749145353597,6.60754379739893,7.79757314657883,8.13263949400636,8.42332278336101,9.25778584739063,9.22490229040399,9.56836283105967
"Nr4a3",6.64482208265087,6.72414536251426,6.68831350649834,7.1889579591621,7.33559449913916,6.44629060653849,8.36414876116741,7.66893618309263,7.97458071544234,8.93653860478,8.97783653135527,9.55599552166895
"Ints6",7.82073852684233,7.87903871675605,7.73960705890868,8.08553271662533,7.75586761488908,7.76059098458075,8.45810840003384,8.40794330075774,8.50388878512308,8.83313724483509,9.01007113212705,9.31776839641165
"Npas2",6.95839784555398,8.32672785769313,7.94514111597046,6.56679832196352,6.52008602556864,6.23916163760658,7.25867509340012,8.45472907278219,7.85890402609141,8.58433356140384,7.95557963068231,7.98980710493441
"Dusp8",6.72105319050916,7.05985368810056,7.0692357089642,6.97919613288298,6.55377150516329,6.84681562322512,8.35194072017645,7.69061068310507,8.01039956261859,8.58047096388483,8.56668237419846,8.52820692156806
"Osmr",9.34740900898648,9.5231882410708,9.45687664881423,9.2833660695636,9.11980250103514,9.13771691579161,10.1842573295169,10.113583958821,10.3146785560499,10.0765712695966,10.5297301249016,10.4560120137748
"Ovol1",5.17299186168688,5.10693972511988,5.32440726658382,5.37207933171839,5.56677143379584,5.11059140515768,5.31296816225567,5.21867299363877,5.29322629520659,6.8407124057925,6.1379045723784,6.73789184527459
"P2ry2",7.27902296729945,6.92922440453441,7.28743309320171,6.85363048739671,6.89919009490418,7.06617552882857,7.9163255202055,7.61736154809561,7.77493180189921,7.52277215579327,8.34867945481052,8.07858417968435
"Pax5",7.65826971632348,7.4396089614907,6.82986015086309,6.88056098253571,7.02969765378063,6.64250498080781,7.19573041386974,6.96376826485364,6.72857841893398,5.36316226971812,6.1010906231847,5.76587374280538
"Per3",8.19107915298035,6.94460738003275,7.2146800337639,8.98351538402835,8.76797367168553,8.79703070659432,7.38372888043308,6.4382545865733,6.50551327708591,6.54557737992474,6.55852688529861,6.77205917272632
"Pim1",8.17964788821731,8.28736682397604,8.40855090098697,7.74487539470192,8.0206762692162,7.78211191399356,9.18451110299268,8.52479285095775,8.70539031627422,9.38133860011565,9.75763073724367,9.59511418129075
"Prkcg",6.82434267934214,6.18748898796353,6.43324921572647,6.14023262482756,6.20512673097969,5.84400387077174,7.78455044234628,7.54228345826591,7.46388521416078,6.37450451397685,6.46246967967234,6.4778054471515
"Serpine1",7.56040279912349,7.70620161691406,7.48371785056716,7.38039412859821,7.53192139958482,6.98186203273097,8.76821519349045,8.27509850663912,8.67221106719836,9.2825569840062,9.52119652024161,9.6335834832314
"Plaur",7.66171760183892,7.87469553694556,7.94660066927054,7.97703769864114,7.98828495501044,7.81772530311772,9.57734024618224,8.77021716540297,9.15224814613073,9.5101063934467,10.0715587843213,10.1547008725607
"Pstpip2",7.13562396758922,7.19963789359029,7.04618230792691,6.90857596644965,6.84057183959713,6.88499054151885,7.36302654895096,7.28912900004534,7.07762457819866,7.82516651640394,8.38178922038564,7.85080940222306
"Ptger4",6.12735534082957,6.03363013751394,6.07862223365056,6.11607557328349,5.84961056407318,5.85715545359718,6.99795776357531,6.74716814257551,6.90057685396471,7.03596391654334,7.14168532818563,7.13352261625873
"Hexim1",8.01452300011285,8.00994166389568,8.34177877805996,8.32431841226151,7.97161921903875,8.13484509455662,8.66385688077831,8.25274142949976,8.6088270582043,9.17440802090909,9.21422724149852,9.50914899735319
"Ptgs2",7.93746021783901,8.20698824060263,7.84084867887838,7.10504620915291,8.22930223860054,7.69314409071318,10.9780297504311,9.96014947939613,10.9488464374708,12.1369171034459,12.1259667500885,12.0487673207397
"Ptp4a1",7.82902669298878,7.89263550381514,8.04051187328836,8.58543812645838,8.08380890508723,8.41938943639364,8.7159231105993,8.74002062406102,8.88254585539802,9.67030186722786,9.66769689401889,9.8877074729936
"Ptpn2",7.5725256006851,7.68324521992755,7.63513939571469,7.31428018008823,7.41524874580315,7.36690205155326,8.26744522367169,8.20612692630933,8.62201356887767,8.39697832972243,8.49362764732544,8.42780591644241
"Ptpn22",7.49525674986535,7.45613682619282,6.67890795726761,6.90704894126976,6.77765453635203,6.26902244673114,7.55714636466159,8.3615003597165,8.05768067504176,7.63008280066296,7.81964097311589,7.62659213607943
"Ell2",8.18573953713878,8.25311482587304,8.52000021580668,8.23956371388569,7.9238435029134,7.88826788495476,9.04954981779853,8.63157339267469,8.8216218911238,9.16065509215504,9.40350100725233,9.42530253896448
"Hspa1a",7.27690432197935,7.14442787261783,7.62070963835866,8.15460415435958,7.54179741629311,7.6590585071005,11.077914372205,9.13690357717154,11.1537464047195,12.7537783144129,12.3544468519506,12.8904969713861
"Reg3g",5.59978126883322,4.0803008834645,8.44934924819237,9.90343435992417,4.46136936622833,9.00050281459176,10.6506768883074,8.52008093331222,8.89066126578558,5.20775332097541,6.0115488834924,8.40422723028085
"Rel",8.67346885249785,8.80491026513019,8.31215073786763,8.11900201983095,8.10438626789895,8.14160609772731,9.03994128696444,9.11686969435921,9.00479275173691,8.99751059159028,9.14603439165858,9.34250153558421
"Rgs16",5.39838984252083,5.03432017424495,5.53101878181029,5.74444400261342,5.7865150665987,5.47438087611831,6.83068374829093,5.89164941531296,6.36698417258779,6.66851090306592,6.57130635983025,7.15322657809248
"S100a8",7.43810486075153,7.16893990562837,6.58511339607481,8.42990762050804,8.71859377736842,7.86154642319277,8.53840986412984,7.6361611035048,7.74888286768363,9.65441245719978,9.56039005311567,9.43805502061127
"S100a9",7.38348690674835,6.68992523383744,6.61518085915856,7.96845194892817,8.1579083484109,7.2996732118017,8.19690386231674,7.37902413088922,7.28764192365878,9.17203666864702,8.93138016643355,9.0689599599919
"Saa3",5.77360652431786,5.48369533543369,5.21405618865363,5.17396288389802,5.24591911734162,5.39858246851426,6.68302879133328,6.44121640494391,8.04279681966944,8.85334051035013,8.60997107541812,8.13898666023845
"Scn3a",8.63697003583064,8.87552964749279,8.40561241409108,7.55098303419988,7.25972224121881,7.49199280786769,7.56766945228731,7.85237980237165,7.5991755777742,6.54380670796714,6.17895371041739,6.33784178103938
"Ccl17",6.65578817939564,6.77381551466394,6.80923137804575,7.30544812581404,7.58845294772883,7.21015194544297,8.51110653848011,7.41190579219097,8.22663258405352,9.28118167224663,8.66888506323444,8.64632352103279
"Ccl2",5.49325177775406,5.97628954069401,5.87173192885226,5.85174125473797,5.77643253521738,5.79607288592645,6.45739594627509,5.8631351228995,5.97959857260175,7.30419746407467,6.45387025082431,7.20369443296109
"Ccl3",6.60427048361963,7.00614472114911,6.62916194967388,6.0002860313319,6.30914748031643,5.70771665906904,8.79808998064484,6.99183194431765,7.03446318204782,9.54939758702007,9.30969787310058,9.80919581717943
"Siah2",6.3226101221469,6.5346365010764,6.49615686568825,6.22919231229464,6.22010187659939,6.57279718127169,7.05436944681011,6.76769849942567,6.61943469826503,7.61153777978583,7.74587621572625,7.61605947897373
"Slc2a1",8.6030893251758,8.47046678226666,8.79791231275876,8.82534192670401,8.74391960499993,8.8969140271099,9.56136562785341,9.01432271467994,9.3833863423816,9.67746351011761,10.1321829082028,10.087345192704
"Slc7a5",6.82947820959396,6.82572186570167,7.16767434971226,6.87704583731435,6.88238028166608,7.10391979257047,8.59173526096608,8.06033818127367,8.48348559451831,8.73323463642221,9.11184449542615,8.93168951821128
"Snai2",9.02965856223315,9.36312421102565,9.51954490068371,9.03911312695661,8.63024069609947,8.85661783588174,7.96750521277986,8.08599606440899,8.1197875307913,7.84725559152029,7.94635825787126,7.69836927621189
"Sox18",8.634400997173,8.81590733808526,9.03379166663978,8.27162060259285,8.75010406682669,8.63301959998595,7.60087625874962,7.24321869056461,7.18129815596338,7.10063597894506,7.53160725293036,7.39119527236311
"Serpina1d",4.00332485900189,8.38618806676679,4.51587855998397,2.92098710206638,2.91992605232495,2.90594498539136,4.38210266635641,3.26988405290657,3.30471693562454,3.05711979337464,2.97509224666827,3.15464177928086
"Serpina3n",10.7041244458965,10.7506061564119,10.2338723478287,10.4667809279774,10.4657317141641,10.2851056778928,10.8908982677806,11.2071233034603,11.3116509935246,11.3871313037142,11.569185823746,11.4093207799482
"Serpina3m",5.61392712040843,5.42696008561326,5.21589270337612,5.71423115713526,5.78006939451359,6.02380860580528,5.87771201605086,6.25843502452128,6.66786803484785,7.21537399810173,7.64451211133692,7.25060088842609
"Sprr1a",4.73345627959211,5.72997963528467,5.87388899852618,5.85121024791608,5.51751235425063,5.14093396164222,8.43937998201589,7.07584699097754,7.49079534621714,7.49256178745497,7.79593864491936,8.21672996175381
"Srf",7.91926521501855,8.2088586633638,8.32502084152866,8.33544640200358,8.21258110566099,8.01553963335133,9.25291271010633,8.60439579703337,8.60504327349814,9.5714758294488,9.62055201082455,9.51954697304989
"Dot1l",8.65722411387075,8.58069990577853,8.73590645156697,8.19224680538274,8.47013408890954,8.11572267967441,9.39330568172729,8.8968848048592,9.10960100783082,9.11144871794879,9.39603264277485,9.39765178194684
"Stfa1",4.25080562696326,4.84442740487996,4.67272389854976,4.77117515496627,5.57017674661265,5.23658905860639,4.39572780891,4.22042280203916,4.23672613243732,5.61311382421049,6.43198297032598,6.42611288481237
"Stip1",8.06455693162245,8.31913351998805,8.33760645397098,8.75568258935967,8.27886301384873,8.4226456253866,8.83168333855664,8.34278018895888,8.58272028504463,9.51821618456464,9.41910149969003,9.87121147897698
"Hmgcs1",9.21136805680855,9.54959618024022,9.44582950099259,8.96905725790977,8.73817744497385,9.27627358566459,9.97573909164002,10.2730164919814,9.94516634988663,10.0105584336472,9.95310334397632,10.2544759655882
"Trib1",7.24654010143154,7.499100546468,7.53312634644463,7.60497514712527,7.82837471996198,7.40217240852398,8.85404769656577,8.07565213908138,8.56138798519817,9.74527021877372,9.65341307740693,9.76240403887768
"Frat2",4.74723164683273,4.94928863065781,4.94296984428989,5.31180881501609,5.20129659633073,5.3358546641667,5.56500019059588,5.06142823884157,5.26756221109907,7.52192324169424,6.85205084371087,7.62009378418553
"Tbx3",9.52345268107851,9.43347748079293,9.29522802792233,8.93792903975291,8.93242998054418,8.93020918485949,8.20872950860128,8.16358365714936,8.2667488629086,8.12477751479921,8.53970269345651,8.21159699104073
"Fbxw10",5.11556313240634,4.98665379784947,5.36101834290266,4.94291333195745,5.04369699812399,5.05984622298973,6.15302397810671,6.24118407663282,6.20086466497303,5.4613614774046,5.95993039936446,5.86752703031789
"Tcf21",9.57881933298561,9.61680467896842,9.74366212491404,9.46576158402815,9.49980671771208,9.66461495185691,8.79730572606288,8.64797880786331,8.48236536925183,9.16563440346238,9.5370277504139,9.42498291183054
"Arid5a",6.57360832564245,6.64558176227728,6.55149370599125,6.52458372858811,6.54978481767359,6.10434206058757,8.13233873011415,7.47820267061141,7.90521752086673,7.63477224654606,8.12943979878527,8.18631521869185
"Il1f9",5.51203442361608,5.2033259664354,4.49627158516078,5.87790291576797,5.16131096515922,4.56067560901562,7.05737777008752,6.62434454052324,6.5259579092145,7.81548166456188,7.68167203717852,7.21712332701795
"Csrnp1",6.62476088048031,7.2654925356911,7.1872897762541,7.61676550042534,7.22387779490728,7.37524194483813,8.00947424960579,7.40443138253393,7.89636727887875,8.82911568016542,9.23361474481549,9.27141389184485
"A3galt2",5.60913928558938,6.0315147472616,5.8105473387348,5.89373553668729,5.96136378093028,5.83355596390449,7.51967031524316,7.14078237587571,7.63855350907182,6.98343661176836,7.70380685293952,7.62723986328149
"Sbno2",7.66456125484199,7.70481796706278,7.63297131696919,7.47481558555512,7.61069879336121,7.3583818013472,8.7958896831396,8.17816983674921,8.46651724837316,8.32019015188739,8.63638606181601,8.82770692471124
"Phlda1",7.84665528393104,8.24266287497222,8.20355587983895,8.01914559637665,7.85138416650182,8.24329653646451,9.31648489497774,8.2024392081868,9.1504973546563,10.5400018033267,10.2985599338263,10.3798783391821
"Tef",7.99201580573886,7.34743828493993,7.71410766364231,8.64192967709954,8.34566362187116,8.44183019258693,7.32418059013673,7.18960819304229,7.03641221976,7.47805681818454,7.55720632369587,7.30904580926771
"Nr1d1",10.4847277328973,9.28883023211375,9.61299596830576,9.8015887080614,9.43662068743345,9.75399800220633,9.62523374518008,8.67635455852087,8.45930150341301,8.03911597865475,8.62452784167712,8.73206598778949
"Abca8a",9.02628893816009,8.59481970344101,8.60625458333075,8.69523617528577,8.63177475162396,8.70889168082352,8.18687449311294,8.56319444006062,8.01674291213486,7.66190934928042,7.60579549071495,7.40545917888755
"Rhbdf2",8.14816553670562,8.21188006063483,8.45827255264398,7.9194110857903,7.88197208240791,7.58046137946644,8.93456787361492,8.71944662082729,8.85036036598863,8.70995089853834,8.95754700783128,8.93970368769149
"Utp4",8.58671786641495,8.64485850561062,8.68103520301664,8.69765863564092,8.39035072563392,8.44010235803218,9.12756882367145,9.03707281081236,9.19249761444672,9.57682372995422,9.70063743948599,9.79096492780321
"Tff2",5.59795314794918,5.29716231855396,7.28735142858369,8.17298206620421,5.89076408212803,7.26726151935931,7.95357770802007,6.67655197794311,7.26173795216802,5.48992357553921,5.57915120727696,6.19498374331303
"Eif5",9.38431038616548,9.49871178402658,9.18393749055706,9.48260335013208,9.43117658426563,9.40902064434453,10.0555855868839,10.121106178882,9.88183980140526,10.3277667438215,10.5373303456748,10.4907574076023
"Mboat1",7.38495985587597,7.37361996230327,7.23189950643073,7.65771655366976,7.52129144591054,7.50076225509919,8.0811960703894,7.87997572342162,8.35803604281246,8.26886141798022,9.14397083751943,8.63794829797966
"Tgm1",5.43303870619417,6.03138341854121,5.65386337077018,5.62525981084596,5.92478232471308,5.82298568221854,6.81380702815278,6.18114564321814,6.91647643378792,7.18627376239826,7.43146888386305,7.26458028631509
"Thbs1",9.84851361210985,10.0739603101874,9.98259348303336,9.49043253958032,9.933783726843,8.99300605819296,11.9270565660069,11.5479726730171,11.5420316112935,11.9499320484487,12.2418264034673,12.3654259060324
"Sntn",7.85977498855059,7.60220429439465,8.2510179105151,8.62979153053426,8.07256291547606,8.36960320842518,7.56880026137082,7.38667255288171,7.29833980245141,7.00989544663754,6.88132270089965,6.94010084962544
"Fam216b",8.48775472660799,8.15228365107692,8.83370892870297,9.0678893729532,8.48326067127484,8.82583348011767,8.4340709401258,8.15420508556086,8.07637738243974,7.63699356543851,7.8113901379338,7.71785682608704
"Tnc",6.57708183961639,6.67417192278288,6.3026744510136,6.01137224586215,6.28887797692647,5.4123400685195,8.03369395511109,7.40667406228591,7.92023724933018,6.70997944097209,8.24644410350408,8.3820579720784
"Tnf",6.16418627511781,5.85065897258162,5.9237053450244,6.07093961916576,6.3152358465653,5.94941763916285,7.53129051350222,6.43404551802157,6.6230743756782,7.40392374371599,7.21466762494892,7.09896302739082
"Tnfaip2",7.28466678846088,7.48673622290035,7.38483923809819,7.24319110227819,7.21614904616734,7.12445343815859,8.20042440856895,7.71182469109277,7.76258769018074,8.10312551493415,8.42420631776063,8.45834113463684
"Tnfaip3",7.24126829778381,7.36169666810974,7.25332182327557,7.40656829369661,7.19036399392114,7.00538604765304,7.97540989953822,7.8875284447443,8.02852645474107,8.3928556126109,8.41281087667371,8.53987625997087
"Tnfaip6",4.51342708449497,4.85663254430805,4.63043823441203,5.17817664930407,4.88089735996901,4.72293815073016,5.55003294418587,5.57899274090375,6.12125109352032,6.30194190313499,6.68337678782373,7.47551944432279
"Tnfsf10",8.91717558872545,8.91997306286138,8.72423078964705,8.1573304989446,8.2099682952495,8.18081473045438,7.48598550124869,7.88409699258571,7.94137104205,6.78285041932641,7.23327257214745,6.69731888646974
"Tuba1c",6.95204589103299,7.11870420810134,7.16841155267465,7.41116018584747,7.32571116896047,7.26246043070032,8.03966557883319,7.71216820885645,8.0524309228713,8.34610804639448,8.6202458093708,8.48032155250108
"Tuft1",6.85395828345192,6.86477215441869,6.96010511667837,6.82334869821757,6.7853508843044,7.05439572151137,7.59349805899152,7.33578142962579,7.46193742266908,8.12914698625385,8.30354301418956,8.23464482614732
"Ubc",6.81807720763354,6.71180088092855,6.81692440161548,7.02877656825594,7.04454935006224,6.90483562841294,7.95152809256368,7.54493870087939,7.61879300949755,8.15557026408295,8.39419456709763,8.72693837208556
"Vpreb3",6.70514422834707,6.56038053413747,6.75264781185881,7.98250587167942,6.85774322191091,7.35198469456281,6.60759432587271,6.21191172086351,6.12095374992372,6.23110465280704,6.25235968822668,6.27796906448861
"Wee1",7.13083103881748,6.53695057158312,6.32648462130952,8.28546716338552,7.89754296980248,7.79218191600031,7.24192688209585,7.53176832386268,7.55824997381831,7.97794397101545,7.70919016595286,7.59046473786977
"Ccn5",8.63829888071594,8.84063607640614,8.61585072980161,7.82829473760424,8.25688573693932,8.25986134478664,7.80149671316215,7.8748663294034,7.43441076469341,6.94639214306359,6.69191224636421,6.89889886535467
"Pprc1",6.88992983879814,6.99841913774392,7.03136740367894,7.16669715775584,6.48099562155157,6.64620732835199,7.80115445272644,7.57205273680944,7.74429914537641,7.75581823177906,7.8919237821888,8.13692875664957
"Ifi205",7.00115745540526,7.15691501437959,7.25053029325291,7.70416840875416,6.58200623661192,6.54678932497427,7.95485249919153,8.09001347845834,8.10569772338511,8.12209567591393,8.41160945818544,7.67964177065933
"Zfand5",8.8840049723431,8.91384699624375,8.84570925993441,8.83060043403828,8.70698110625728,8.46294171445303,9.44349244037295,9.52093661679405,9.5503120643784,9.6751144198185,9.81405036891151,9.80874563666969
"Kctd3",7.57199894229152,7.56907951133212,7.79485502995394,7.65595216215034,7.54995798150554,7.47702657351696,8.48846065048004,8.18311442949624,8.47443817911235,8.37626655925949,8.6610004054117,8.73374358748007
"Flvcr1",7.50157565885946,7.20465893872392,7.44467408594193,7.69851799095837,7.40817611842759,7.26919116379273,7.78207953394497,7.74881984673919,7.97623483843901,8.35779976388096,8.48965174817947,8.87131583142403
"Zfp36",10.0726169800872,10.4435709438826,10.5054472903732,10.2040252607754,10.3498944348102,9.76410661367142,11.3067027288731,10.4938310285458,10.8029365768661,11.8242192130571,11.6625410465176,11.9363880330141
"Dnah7b",6.43720702064487,6.42584859798327,6.91830400241198,6.97852206172807,7.04307637986234,6.79491189089999,6.59679784252912,6.8899301436088,6.67808180479848,6.3502618628536,5.9327989029389,5.76147992705874
"Slc25a25",6.33085343089377,6.58706484110821,6.66125383717752,6.52036822731124,6.58796034012128,6.20115403255878,7.64068007940021,7.13771438488024,7.64381237006189,8.05613740918447,8.32180104950217,8.4813097082459
"Ikzf4",6.80611274272608,7.10030076600655,6.68847762011088,6.34359465997396,6.46847637220791,6.32054970713282,6.9655834207419,6.91555720295234,7.09281870909599,7.23482455408305,7.46562302020181,7.50705285591694
"Sdcbp2",5.74453569181926,5.87233756836464,5.68555078746745,5.86807793825852,5.68999467033468,5.95084596085598,7.12022426206314,6.60051424265314,6.6484949542104,6.2364848247179,6.53440940506981,7.05357984307338
"Shb",7.19139450195603,6.93086777519982,7.1396831573888,6.92238793501106,6.96956471069161,6.78568841347448,7.49954606629049,7.35284701233012,7.49235775428415,7.55199679183469,8.0024231937704,8.17175388642779
